3.958453,7009.666657,56.758888
5.308667,13776.019229,62.099517
3.551037,4811.810397,48.801769
4.316028,8669.830371,52.819471
3.862980,6602.232402,59.266777
7.688319,25667.802411,70.154582
10.667072,40425.861685,75.052435
9.816472,36218.690625,73.941342
4.349428,9423.221038,76.763694
4.482006,10122.435901,78.703095
4.209174,8396.679028,63.056162
12.589254,50016.827059,80.960919
2.943814,1399.253668,31.382818
2.981022,1687.273381,35.656710
4.676225,10420.638588,52.039615
